CUSTOMER_ID,INCOME,SAVINGS,DEBT,CLOTHING,EDUCATION,ENTERTAINMENT,FINES,GAMBLING,GROCERIES,HEALTH,HOUSING,TAX,TRAVEL,UTILITIES,EXPENDITURE,GAMBLING_ACTIVITY,HAS_DEBT,HAS_CREDIT_CARD,HAS_MORTGAGE,HAS_SAVINGS_ACCOUNT,HAS_DEPENDENTS,CREDIT_SCORE,HAS_DEFAULTED
CTMQS3ZT6S,86786,433928,899414,4098,0,2847,0,1042,18324,4041,23193,1947,17768,5636,78896,High,True,False,True,True,True,521,True
CTN1ENT62L,176145,739809,2730248,8009,32856,8954,1082,0,63931,3029,0,7287,33433,17564,176145,No,True,True,False,True,True,547,True
CTQ7JZ7E75,10652,10652,314234,143,0,3520,0,0,3297,298,2476,0,2814,767,13315,No,True,False,False,True,False,339,True
CTQFMV793O,157429,1159248,1073378,7795,17079,4619,612,0,42368,6851,0,3166,51479,9148,143117,No,True,False,False,True,True,568,False
CTSKLKWZHD,60765,103300,54688,3199,0,12834,0,7926,4385,2039,0,1471,26788,2123,60765,High,True,False,False,True,False,617,False
CTSLNWD43P,40936,24562,8187,4438,4071,14052,0,0,3192,745,0,1693,10715,2030,40936,No,True,False,False,True,False,666,False
CTSOPD41T5,139858,301232,892939,9644,0,20956,0,0,22573,5157,29297,9054,0,10902,107583,No,True,False,True,True,False,597,False
CTSV9CRCAZ,86015,51609,670917,12361,0,24015,0,12742,7198,3366,19972,2894,0,3467,86015,High,True,False,False,True,False,541,True
CTUBZITC1G,183004,750316,2488854,5506,36724,13353,0,0,59170,10431,0,8114,30177,19529,183004,No,True,True,False,True,True,558,False
CTUV0FUFWE,40198,259462,3654,1109,0,4069,0,354,4906,2839,8302,198,12926,1841,36544,Low,True,False,False,True,False,649,False
CTUZCC7EHN,267260,229080,400890,16849,0,25605,0,0,27893,8415,0,11237,87380,13521,190900,No,True,False,False,True,False,708,False
CTWRP8YS6J,27028,278388,21622,870,0,2526,0,224,3408,3171,5371,144,10120,1194,27028,Low,True,False,False,True,False,576,False
CTX25Z8638,112176,179482,964714,9205,7218,22128,0,0,7496,2079,20828,3017,36581,3624,112176,No,True,False,True,True,False,579,False
CU0FNFRJP5,80896,145613,0,5065,6544,25008,0,0,5554,2118,0,2493,30833,3281,80896,No,False,False,False,True,False,663,False
CU0OS91F5L,522998,1150594,2126856,24330,0,34093,0,18610,37705,16885,48972,13869,136010,18191,348665,High,True,True,False,True,False,579,True
CU0TYZ2MHN,7087,4430,0,32,363,4856,0,0,689,0,0,0,2919,0,8859,No,False,False,False,True,False,681,False
CU2E6SP2IQ,167684,642790,1816581,10501,0,21521,0,0,20098,8657,0,8540,59187,11233,139737,No,True,False,False,True,False,593,False
CU3P87KY50,44879,648258,59839,1972,0,9077,0,0,11000,5132,0,492,18047,4146,49866,No,True,False,False,True,False,659,False
CU6LDHGDU7,178922,536765,1691622,10959,5356,25501,427,0,22074,9457,0,8872,69350,10660,162656,No,True,False,False,True,False,567,False
CU7NBJ93SN,0,6269,20494,0,0,0,0,0,1555,322,0,0,0,534,2411,No,True,False,False,True,False,549,False
CU86DDVI8Z,202059,450747,1056924,2282,5431,20778,0,10841,21909,5984,29320,8307,39663,10915,155430,High,True,False,False,True,False,592,False
CU8MFZJCG8,9358,5615,151600,551,0,860,0,0,1450,222,871,0,5140,264,9358,No,True,False,False,True,False,499,False
CU9587Z73W,20007,22508,457665,1451,10607,5233,0,0,5629,867,0,0,0,1222,25009,No,True,False,False,True,False,423,False
CU9Q1ZVB68,200078,100039,720281,29960,0,29332,0,0,10240,6501,27832,3695,87674,4844,200078,No,True,False,False,True,False,621,True
CUBWWCXXJN,14241,145572,3165,193,0,2080,0,0,2571,1183,4369,110,4346,971,15823,No,True,False,False,True,False,624,False
CUDY0VKGDL,70447,28179,317012,3452,6231,22720,0,0,5313,1258,0,2590,25780,3103,70447,No,True,False,False,True,False,611,False
CUG49T96U1,30593,397706,40790,1656,0,6025,0,585,7382,2671,12562,336,0,2775,33992,Low,True,False,False,True,False,638,False
CUGV0CLV8G,38166,33926,368941,1307,8984,3376,0,1318,5236,1519,0,0,19634,1033,42407,High,True,False,False,True,False,490,False
CUGVA9IKDS,70512,21154,197434,17748,0,30077,0,0,10330,3920,0,3445,0,4992,70512,No,True,False,False,True,False,626,True
CUHLTSX5ED,64188,911470,77026,1597,0,6764,0,0,9752,8161,14124,341,20305,3144,64188,No,True,False,False,True,False,660,True
CUHRRK1JLD,199790,744671,2125036,3185,34772,9375,0,0,68225,7609,0,7739,32131,18591,181627,No,True,False,False,True,True,588,False
CUHS2TP3GW,165661,90361,707825,8694,0,36363,0,0,8805,3141,24580,3263,61460,4295,150601,No,True,False,False,True,False,613,False
CUKELMW7UQ,88668,150053,197797,4538,0,13017,0,0,8738,2940,0,4261,29570,5142,68206,No,True,True,False,True,False,630,False
CUMKYTY0TN,158055,244266,1350648,7859,10119,30364,0,0,10418,3033,0,4211,72611,5071,143686,No,True,False,False,True,False,566,False
CUN2JRAZNS,275878,220703,2611650,41262,6132,22958,0,10473,29968,17719,32987,10192,0,12228,183919,High,True,True,False,True,False,563,False
CUNXYJQVEF,57540,621432,57540,1593,0,12204,0,0,10875,9930,18399,440,0,4099,57540,No,True,False,False,True,False,629,False
CUONYUZMAE,6141,1228,0,51,339,4414,0,0,704,0,0,0,6774,0,12282,No,False,False,False,True,False,586,True
CURCGLQ28E,39709,15884,778296,581,9929,3738,0,0,5264,1077,0,0,17989,1131,39709,No,True,False,False,True,False,485,True
CURSTLD3QH,26625,18638,175725,4730,0,7912,0,0,3201,927,7476,1080,0,1299,26625,No,True,False,False,True,False,571,True
CUSVSN476N,13766,5162,471472,925,3626,1376,0,0,2257,319,1339,0,6949,416,17207,No,True,False,False,True,False,366,True
CUTYO8UZ1U,32929,256116,43906,1127,0,9391,0,612,7557,3462,0,341,11018,3080,36588,Low,True,False,False,True,False,613,False
CUV497NAZE,153573,1298392,2136064,8677,0,7051,206,1871,49806,11160,45589,4212,0,11040,139612,High,True,False,True,True,True,483,True
CUWLFUS2YI,12024,1718,0,101,0,4961,0,0,792,0,0,0,11323,0,17177,No,False,False,False,True,False,651,False
CUXBV44CGO,10847,8875,195248,671,4258,1784,0,0,2256,405,0,0,0,487,9861,No,True,False,False,True,False,507,False
CUXC1CWRW1,3790,1137,0,52,233,3050,0,0,455,0,0,0,0,0,3790,No,False,False,False,True,False,659,False
CUXKGOZGRG,39081,499364,39081,1422,0,6506,0,0,7026,6539,0,348,18620,2962,43423,No,True,False,False,True,False,618,True
CUXOHOJWMZ,191298,1043442,1321693,2900,22005,5933,0,0,41728,3035,48313,4868,33404,11721,173907,No,True,False,True,True,True,591,False
CUYDH6FF0Y,15881,11117,123872,815,6830,3234,0,706,3255,258,0,0,0,783,15881,Low,True,False,False,True,False,522,False
CV129HJK9E,117622,176433,717494,11124,0,30422,0,12903,7361,3299,0,2956,45988,3569,117622,High,True,True,False,True,False,526,False
CV13TYT59L,298406,682070,2131470,16565,6796,25567,0,0,28150,12952,36570,11300,61609,13638,213147,No,True,False,True,True,False,552,True
CV29P4N1KZ,84915,169830,246254,6253,0,18792,0,0,5068,1698,17402,2521,30144,3037,84915,No,True,False,False,True,False,644,False
CV3W0KUGNS,41942,468987,53381,1197,0,8595,0,558,7062,4768,12783,336,0,2830,38129,Low,True,False,True,True,False,585,False
CV3YDSD4J5,44768,40698,773262,1456,8018,3019,0,1371,4992,1034,0,0,19896,912,40698,High,True,False,False,True,False,453,True
CV6EKAFC7U,9451,0,221153,249,2353,1801,0,379,959,107,867,0,2470,266,9451,Low,True,False,False,False,False,379,True
CV9G1F9WG1,102238,194252,122686,11364,0,27145,0,0,6514,2630,0,2636,48773,3176,102238,No,True,False,False,True,False,621,True
CVA1LSLIUT,262629,675331,2626288,14543,0,36513,925,0,28783,11391,0,11575,69962,13900,187592,No,True,True,False,True,False,525,True
CVCGQ3O1JD,388814,742281,2156149,13972,0,55118,0,0,41989,19431,54609,15470,132518,20360,353467,No,True,False,False,True,False,633,False
CVDWPL3ZGR,239024,1533740,2370325,12477,0,6129,0,2165,50508,9330,50204,5059,51192,12123,199187,High,True,True,False,True,True,576,False
CVFZ5KFI86,43716,528964,4372,5541,0,12219,0,0,12229,8882,0,516,0,4329,43716,No,True,False,False,True,False,662,False
CVHZX45MYV,50936,45842,463518,9147,6765,20538,121,0,6290,1896,0,2805,0,3374,50936,No,True,True,False,True,False,576,False
CVIP6O67DM,9609,1922,0,189,0,3836,0,0,615,0,0,0,4969,0,9609,No,False,False,False,True,False,630,False
CVOBU3URZQ,0,7986,41261,0,0,0,14,0,989,123,0,0,11787,397,13310,No,True,False,False,True,False,560,False
CVQ3UC52QS,26768,10038,378098,1288,0,4249,0,0,5937,757,0,0,19955,1274,33460,No,True,False,False,True,False,542,True
CVQIEUXPUP,148708,1382984,2676744,7797,0,6231,0,1534,56829,12202,0,4240,47623,12252,148708,High,True,True,False,True,True,484,False
CVQKIGJTFS,48358,42985,1171336,1038,10670,4636,0,1470,6144,1288,0,0,27267,1218,53731,High,True,False,False,True,False,343,True
CVQMTSWDJG,288056,493810,946468,18176,8834,33736,0,19640,36708,8504,47697,14738,0,17721,205754,High,True,False,False,True,False,589,False
CVR8NW0PMK,116447,186315,931576,8764,6972,21331,0,11982,7194,4264,0,2649,49823,3468,116447,High,True,False,False,True,False,547,False
CVV7QHBMS8,204368,1839312,3269888,7408,32224,8707,0,0,65986,16483,0,6527,49971,17062,204368,No,True,True,False,True,True,467,True
CVYXJUUGDG,26498,339174,31798,1340,0,5124,0,0,5201,4062,8626,228,0,1917,26498,No,True,False,False,True,False,608,False
CW0JU61SX5,42063,37857,37857,3967,3082,9568,0,0,3197,1485,0,1284,17931,1549,42063,No,True,False,False,True,False,660,True
CW1MWNE2JY,191741,479353,903923,8417,4318,16438,0,0,19876,8872,0,6589,63792,8656,136958,No,True,False,False,True,False,630,False
CW48CY2QQP,185365,320177,117960,26709,0,41686,0,0,9675,2786,26732,3871,52390,4665,168514,No,True,False,True,True,False,635,False
CW4RIT5Z6D,0,8448,30720,0,0,0,23,589,1038,247,1440,0,0,503,3840,Low,True,False,False,True,False,499,True
CW6T8OZ5TV,178532,471835,1351744,6348,5156,19525,0,0,15365,6458,27578,8522,28302,10269,127523,No,True,True,False,True,False,605,False
CW7048MJL0,7650,4371,0,132,265,3533,0,0,538,0,0,0,6460,0,10928,No,False,False,False,True,False,618,True
CW9AZ2KZQH,16708,148512,18564,373,0,4506,0,230,4462,1063,0,150,6264,1516,18564,Low,True,False,False,True,False,611,False
CWAL3FNMI0,223930,2216907,738969,8999,33333,11947,0,2989,68922,10564,0,6768,62695,17713,223930,High,True,False,False,True,True,637,False
CWD321EK5V,222426,606615,1294112,14617,5973,48598,0,0,24729,9872,0,9102,77291,12023,202205,No,True,True,False,True,False,585,False
CWFUAPBZZ7,158684,952103,2582218,9510,0,9273,0,0,63669,9740,0,6954,26827,18285,144258,No,True,True,False,True,True,528,False
CWH2TT5E29,44426,17770,93295,2817,3106,9420,0,0,2999,1111,0,1290,22137,1546,44426,No,True,False,False,True,False,636,False
CWHV9DXM4Z,318615,1115152,2594435,8764,6283,38212,416,10644,23759,7558,34033,10516,74802,12595,227582,High,True,True,True,True,False,577,False
CWI9V1G9V8,7127,2036,0,90,266,3459,0,0,542,0,0,0,5825,0,10182,No,False,False,False,True,False,600,False
CWIQ57EQ3M,0,6010,18814,0,0,0,0,0,705,78,1357,0,0,473,2613,No,True,False,False,True,False,564,True
CWJ877I5JF,116651,137860,922600,20920,0,21141,0,0,7610,4444,0,2617,45886,3428,106046,No,True,True,False,True,False,570,False
CWJE0TCGFT,176066,1584594,1424534,5395,0,11862,0,2184,58290,4131,58564,5409,0,14225,160060,High,True,True,True,True,True,566,False
CWKI0BQD5V,9172,3669,76128,224,0,2274,235,823,2460,333,2158,0,0,665,9172,Low,True,False,False,True,False,566,False
CWM9GG0UKO,21744,125632,45904,1035,0,5807,0,0,4832,2974,0,210,7214,2088,24160,No,True,False,False,True,False,606,False
CWN50RFK46,87334,674858,1579960,2480,0,6683,0,1148,29786,3816,0,3670,23041,8771,79395,High,True,False,False,True,True,430,True
CWNW0E8UNE,7700,1711,0,101,0,3239,0,0,483,0,0,0,4732,0,8555,No,False,False,False,True,False,627,True
CWOQHJ5X2U,163896,506586,1385663,8069,15329,4125,0,1242,32829,10285,33926,3133,31814,8244,148996,High,True,True,True,True,True,549,True
CWRH5FX0M8,293346,900992,3059182,19632,7020,26563,0,0,28943,10070,0,10729,92440,14136,209533,No,True,True,False,True,False,621,False
CWRT2XK90L,169063,783839,1859697,17041,30600,8335,329,2868,65731,5759,0,6777,0,16254,153694,High,True,True,False,True,True,547,True
CWT7QB66D6,80621,16124,395043,5077,4185,12556,0,0,4571,2143,0,1740,48267,2082,80621,No,True,False,False,True,False,588,False
CWTRWIVMQD,23742,7914,263800,488,0,3684,283,0,4736,644,0,0,15409,1136,26380,No,True,False,False,True,False,525,True
CWZPFF4NJO,22543,275025,22543,881,0,3260,0,292,3967,1838,0,165,10636,1504,22543,Low,True,False,False,True,False,619,True
CX1V91FJFL,34023,20414,95264,7501,0,16082,0,0,4664,1130,0,2018,0,2628,34023,No,True,False,False,True,False,641,False
CX806VQ02Q,378725,622191,4030718,23956,0,38101,0,0,41447,14290,0,16716,115904,20104,270518,No,True,True,False,True,False,572,False
CX90QUPVNL,186574,149260,1119447,21174,6190,32614,0,0,27016,15628,0,9435,0,12326,124383,No,True,False,False,True,False,561,True
CXAMT7VLGF,73994,44396,628949,4711,6982,31192,0,0,6745,671,0,2673,17515,3505,73994,No,True,False,False,True,False,555,True
CXAR9PF89Y,13661,168898,18628,744,0,3647,0,0,4241,1883,0,204,0,1700,12419,No,True,False,False,True,False,625,True
CXBKPTSCJZ,34803,435038,13921,1032,0,4860,0,0,5712,2256,10037,264,8422,2220,34803,No,True,False,False,True,False,674,False
CXCJLDEZP9,119566,489132,1163047,6581,4381,24320,0,0,14448,5322,0,6675,38256,8713,108696,No,True,False,False,True,False,557,False
CXCTOIZS0X,266057,665144,1235266,12620,0,28443,0,0,30986,12584,0,11470,78934,15004,190041,No,True,True,False,True,False,580,False
CXCZEK45XU,68967,55174,572426,3577,6387,19360,0,0,5363,1583,0,2436,27076,3185,68967,No,True,False,False,True,False,581,True
CXD5R19RRF,8988,3268,6537,224,2428,905,0,0,1052,105,0,0,3180,277,8171,No,True,False,False,True,False,661,False
CXEKEVVZJV,24082,280959,0,738,0,3822,0,0,4716,4165,0,216,11338,1763,26758,No,False,False,False,True,False,628,False
CXFJDBA4S1,359558,419485,4344664,23337,0,27362,0,0,33561,13828,39085,12077,135886,14496,299632,No,True,True,True,True,False,524,True
CXFM250QIQ,17116,123235,5135,749,0,2449,0,202,2928,1687,0,132,7869,1100,17116,Low,True,False,False,True,False,654,False
CXH4YTKINH,42325,609480,33860,1051,0,7643,0,718,8571,4420,15948,420,0,3554,42325,Low,True,False,False,True,False,642,False
CXHN3793IM,59723,77640,334449,4038,5178,15642,0,8378,5328,1502,14900,2159,0,2598,59723,High,True,False,False,True,False,586,False
CXKX8F9DJQ,65215,592860,11857,2237,0,7118,0,0,8731,7963,14816,392,14745,3284,59286,No,True,False,False,True,False,663,False
CXMS76YTAH,180627,614132,180627,6134,25034,6679,0,2304,57084,9227,0,5555,55240,13370,180627,High,True,False,False,True,True,613,False
CXNXD8LY8B,123476,473326,1440558,9640,0,13640,0,5426,14715,5948,0,5447,40914,7167,102897,High,True,False,False,True,False,544,True
CXOXZ40QJL,106933,194424,855466,11078,0,17458,0,0,5947,3089,0,1537,55881,2222,97212,No,True,False,False,True,False,532,False
CXR1W3YGSX,21618,190634,11792,985,0,2442,0,0,2935,2627,0,112,9592,960,19653,No,True,False,False,True,False,589,False
CXR8RKU5YH,39300,247590,55020,2199,0,6858,0,595,6769,2450,0,341,16981,3107,39300,Low,True,False,False,True,False,638,False
CXRV9DRM18,82514,115520,651861,1614,0,21928,271,13839,6040,1060,0,2516,31613,3633,82514,High,True,False,False,True,False,570,False
CXSKVBBTX9,20217,10108,80868,1771,8333,3199,0,1340,3839,779,0,0,0,956,20217,High,True,False,False,True,False,561,False
CXUO6S5P07,69510,191152,254870,4808,0,11066,0,0,12162,3448,15713,4856,0,5872,57925,No,True,False,False,True,False,626,True
CXW0TYP091,289356,1078509,3077697,11116,29891,8127,0,3027,62102,9408,65893,6087,51460,15940,263051,High,True,True,True,True,True,546,False
CXYD1GWTK8,100653,785093,1459468,3967,21132,7211,0,1796,43849,6741,0,4696,0,11261,100653,High,True,False,False,True,True,498,True
CXYY97AJN3,52682,47414,52682,6604,0,10819,46,0,2584,1268,6955,1008,22181,1217,52682,No,True,False,False,True,False,591,False
CY2QHKQ3L7,44806,24440,232178,556,10712,4041,0,0,6238,505,3965,0,13482,1234,40733,No,True,False,False,True,False,622,False
CY3MUDXQ9X,120753,169054,362259,4598,8819,26842,0,0,7981,2506,25359,3674,36580,4394,120753,No,True,False,True,True,False,655,False
CY4DFJ9PQN,0,15842,62576,0,0,0,0,315,482,74,611,0,6225,214,7921,Low,True,False,False,True,False,560,True
CY4SI2VOW2,16772,8386,0,238,0,5249,0,0,850,0,0,0,14628,0,20965,No,False,False,False,True,False,619,False
CY6T32CJFP,0,19808,49521,0,0,0,0,229,420,57,0,0,4932,188,5826,Low,True,False,False,True,False,531,False
CY89JKWHYY,110735,387572,230698,5681,0,22126,0,7622,14858,6183,21310,6585,0,7914,92279,High,True,False,True,True,False,603,False
CY8SKSJ3PF,92747,176219,500834,8748,6942,20992,0,0,7172,2780,0,2405,40226,3482,92747,No,True,True,False,True,False,606,False
CYAXX8IV8G,51154,81846,219962,5144,0,10068,0,0,3438,367,9548,1381,19538,1670,51154,No,True,False,False,True,False,617,True
CYB8C3KPHV,30684,52163,147283,1438,0,6730,0,0,2303,922,0,843,17345,1103,30684,No,True,False,False,True,False,549,True
CYBLLYCZ1O,339872,962972,2747302,25286,9198,45137,0,0,37956,16083,0,13954,117286,18327,283227,No,True,True,False,True,False,558,True
CYC955J5T4,83800,645260,16760,2851,0,8769,0,0,10872,8808,18468,488,29461,4083,83800,No,True,False,False,True,False,677,False
CYE3ZLKT77,0,24686,44884,0,0,0,0,640,856,123,0,0,9161,441,11221,Low,True,False,False,True,False,540,True
CYECK8Z1H8,113185,158459,633836,5441,0,30381,0,12483,7235,2143,0,2906,49098,3498,113185,High,True,False,False,True,False,544,False
CYEUFOMTCA,248788,580504,1492726,17793,0,18875,0,10199,22116,8521,26755,8266,84838,9960,207323,High,True,True,False,True,False,596,False
CYF7SWG95Z,153309,129723,518892,7006,3424,13274,0,0,14030,1605,18359,5673,47748,6811,117930,No,True,False,False,True,False,634,False
CYFOMMOR8H,70477,56382,288956,15513,5910,17959,0,0,6530,2297,16872,2444,0,2952,70477,No,True,False,False,True,False,606,False
CYGDWEUNBW,9825,1228,0,88,392,7045,0,0,705,0,0,0,4051,0,12281,No,False,False,False,True,False,669,False
CYH24B1JL7,30027,318286,39035,2292,0,4270,0,339,5649,6290,8966,240,0,1981,30027,Low,True,False,False,True,False,641,False
CYJX6VCV3S,256740,770221,2347341,15648,0,23972,0,0,26083,6348,0,9635,89018,12682,183386,No,True,True,False,True,False,566,False
CYKE155Z6S,259146,1922000,1662854,12180,27246,7493,0,2029,59790,12789,0,5577,74180,14671,215955,High,True,True,False,True,True,587,True
CYLRQ8WEAG,71471,903139,110456,4582,0,7516,0,0,11395,7775,0,408,29859,3439,64974,No,True,False,False,True,False,608,True
CYLX7V2K2H,140835,380254,1816772,16362,0,13672,0,0,73754,10846,0,7237,0,18964,140835,No,True,True,False,True,True,506,True
CYPBUJZCQ1,23415,192526,41627,609,0,4066,0,0,3985,925,8450,228,5886,1868,26017,No,True,False,False,True,False,663,False
CYPVTAB7T4,129221,1116003,281938,3248,0,7488,0,0,38877,5343,46510,4686,0,11322,117474,No,True,False,True,True,True,637,True
CYRNUJ5IBF,0,68775,131298,0,0,0,0,0,1117,159,1393,0,17686,486,20841,No,True,False,False,True,False,497,True
CYSGIA3SRN,149199,287742,1257538,8744,0,26681,0,16073,23899,9403,0,7766,0,14005,106571,High,True,False,False,True,False,557,True
CYSIPX3IKC,469173,597129,3796037,43255,0,36957,0,0,53910,45428,0,13382,214310,19279,426521,No,True,True,False,True,False,486,False
CYU61X3US5,122839,368518,323849,2082,0,4689,0,0,32785,4111,38443,3549,16718,9295,111672,No,True,False,False,True,True,648,False
CYVS670TD8,215612,842847,1332875,9796,0,26816,0,15927,31482,8473,0,10814,78501,14202,196011,High,True,False,False,True,False,632,True
CYWSA6SGL5,164658,120749,1284332,19797,0,17512,0,0,23643,7956,24701,6998,0,9165,109772,No,True,True,False,True,False,584,True
CYWSZ8UBTW,15937,0,37187,645,4525,1725,0,0,2428,374,0,0,7488,523,17708,No,True,False,False,False,False,593,False
CYXAOHJVJD,81290,966445,162580,1255,0,9637,0,0,13714,11765,19813,521,29216,4401,90322,No,True,False,False,True,False,639,False
CYXAXRSKQU,8981,5613,0,123,0,3897,0,0,634,0,0,0,6572,0,11226,No,False,False,False,True,False,636,False
CYXR7E9MBP,7226,7226,154960,320,0,1581,0,0,1401,228,0,0,4169,330,8029,No,True,False,False,True,False,425,True
CZ0Y3R6FMI,144289,230862,1010023,6379,0,25932,244,10945,8701,1990,24262,2930,58699,4207,144289,High,True,False,True,True,False,562,True
CZ3SPQAK77,164824,545188,621261,10238,0,24989,999,0,26007,7553,0,10208,33311,13483,126788,No,True,False,False,True,False,629,False
CZ4G0L6599,251930,197945,2483310,9376,0,62529,0,17321,46103,10153,0,14871,0,19597,179950,High,True,True,False,True,False,525,True
CZ7HU7N1JC,4574,3268,0,83,0,2114,0,0,342,0,0,0,3996,0,6535,No,False,False,False,True,False,636,True
CZ7K3RYBUE,37575,75150,247995,4729,2595,7998,0,0,2663,493,0,1076,16728,1293,37575,No,True,False,False,True,False,547,False
CZ7RMEE4B1,78987,57445,445197,7172,0,12419,0,0,3837,1070,10344,1500,33659,1805,71806,No,True,False,False,True,False,571,False
CZ8NMLY686,13186,4395,99627,431,3644,1387,0,561,1947,195,0,0,6071,415,14651,Low,True,False,False,True,False,574,True
CZ9GYJRBTO,263308,283563,2734358,4563,0,24051,0,13041,29857,9777,34100,10536,63977,12643,202545,High,True,True,False,True,False,521,True
CZ9XKX99D6,107006,690674,1342436,3369,10350,2758,0,0,23200,4479,22752,1910,22972,5488,97278,No,True,False,True,True,True,531,False
CZA1JBMOSJ,123155,145547,1007631,12977,0,30969,0,16979,8504,800,0,4235,32384,5111,111959,High,True,False,False,True,False,575,False
CZA5T1R7KH,436101,407028,1831624,10320,7764,29618,0,14643,37122,18665,0,12898,144257,15447,290734,High,True,False,False,True,False,691,True
CZBKXG2YCP,83816,963884,142487,1653,0,8955,0,0,11067,9972,18751,492,28765,4161,83816,No,True,False,True,True,False,628,False
CZCBASVATE,18226,0,553603,608,0,3273,0,0,4467,536,3230,0,9664,1004,22782,No,True,False,False,False,False,388,False
CZEGU4SICC,25645,17952,251321,734,9051,3439,0,1463,3476,377,0,0,6072,1033,25645,High,True,False,False,True,False,519,False
CZEVTXBYEC,175426,593749,1376419,7539,4690,17682,1282,10543,16711,8090,0,7133,51916,9357,134943,High,True,True,False,True,False,566,False
CZFKWZELZD,126227,126227,830993,8637,0,13377,0,7706,14505,6888,0,5841,41186,7049,105189,High,True,False,False,True,False,564,False
CZGU88LJU8,165210,690879,2207808,6123,5599,21300,0,0,17709,6468,30217,8562,42966,11247,150191,No,True,False,True,True,False,555,False
CZGZHF513X,69678,563762,931157,3263,10504,2816,0,0,21721,4721,0,2139,12535,5645,63344,No,True,False,False,True,True,518,True
CZI9GV5HZX,172144,1047207,2209176,3504,19467,5227,0,0,37556,5418,42735,3947,15252,10347,143453,No,True,True,True,True,True,574,False
CZJCTPQINE,3935,984,0,102,293,3934,0,0,590,0,0,0,0,0,4919,No,False,False,False,True,False,672,False
CZJHIF2MOW,63078,37847,473085,7974,4605,14085,0,0,4278,1612,0,1750,26470,2304,63078,No,True,False,False,True,False,593,False
CZJRN4XX95,113983,82897,269415,13160,5732,17865,0,10434,7019,2788,0,2392,41339,2892,103621,High,True,True,False,True,False,575,False
CZJXRXWEN1,40076,40076,320610,4237,0,8350,0,0,2806,980,0,1130,17563,1367,36433,No,True,False,False,True,False,562,True
CZKDY4BMHI,176478,544140,1573596,8979,9904,45500,0,0,37260,10478,0,15150,0,19794,147065,No,True,False,False,True,False,558,True
CZKPJ7YM0X,279600,675700,3378500,6774,0,45978,0,18831,34142,6838,43504,13443,47348,16142,233000,High,True,True,True,True,False,538,True
CZLL0SIIME,215980,701934,1187888,15861,0,29523,0,0,28432,12081,0,8941,73380,11765,179983,No,True,False,False,True,False,561,True
CZLTQPUYCF,388824,453628,2300542,33031,7167,27092,0,0,40413,20623,38491,11893,131052,14258,324020,No,True,False,False,True,False,543,False
CZMKW2O5RV,103993,75631,841397,7627,7241,21903,0,12991,7225,2341,0,2769,28797,3645,94539,High,True,False,False,True,False,555,False
CZP8X31GN9,39699,396990,3970,2225,0,6056,0,567,7384,4229,0,308,16136,2794,39699,Low,True,False,False,True,False,619,False
CZPS645EDZ,192987,791247,1370208,8304,0,9671,0,0,74192,11189,0,7949,62608,19074,192987,No,True,True,False,True,True,587,False
CZPWHY47MO,18830,2354,393068,1282,0,2799,0,0,3963,715,2754,0,11174,850,23537,No,True,False,False,True,False,411,False
CZQHJC9HDH,328892,1465066,5501471,16701,0,9778,0,3216,74781,14270,79932,6712,74298,19305,298993,High,True,True,True,True,True,418,False
CZRA4MLB0P,81404,88805,680837,5400,0,28839,0,0,7033,1737,0,2890,24625,3480,74004,No,True,False,False,True,False,589,True
CZSOD1KVFX,0,42428,30760,0,0,0,0,0,608,147,780,0,8804,268,10607,No,True,False,False,True,False,499,False
CZWC76UAUT,36011,8002,604181,1993,9622,3587,0,0,6049,871,3549,0,13244,1097,40012,No,True,True,False,True,False,507,False
CZZV5B3SAL,44266,309859,44266,1574,0,7496,0,0,8371,9093,0,374,18840,3436,49184,No,True,False,False,True,False,657,False
